"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Cluster_4_SilScore","Cluster_5_SilScore","Cluster_6_SilScore","Cluster_7_SilScore","Cluster_8_SilScore","Cluster_9_SilScore","Cluster_10_SilScore","Cluster_11_SilScore","Cluster_12_SilScore","Cluster_13_SilScore","Cluster_14_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size","Cluster_4_Size","Cluster_5_Size","Cluster_6_Size","Cluster_7_Size","Cluster_8_Size","Cluster_9_Size","Cluster_10_Size","Cluster_11_Size","Cluster_12_Size","Cluster_13_Size","Cluster_14_Size"
"Journal.Impact.Factor","0","0.540292855215196","0.702790466841891","0.611336032388664","0.415456674473068","0.365074257890322","0.639222756410256","0.771931477784129","0.510019189820919","0.652352473131465","0.39356010640641","0.529403092042771","0.579577229918259","0.896710213684008","0.552506917158903","1","10","8","2","2","3","4","3","6","4","10","6","3","2"
