"Metric","Mean_stability_k_2","Mean_stability_k_3","Mean_stability_k_4","Mean_stability_k_5","Mean_stability_k_6","Mean_stability_k_7","Mean_stability_k_8","Mean_stability_k_9","Mean_stability_k_10","Mean_stability_k_11","Mean_stability_k_12","Mean_stability_k_13","Mean_stability_k_14","Mean_stability_k_15"
"Journal.Impact.Factor","0.88","0.809895390361003","0.87124529107392","0.573474885850298","0.743463174639258","0.655220723953917","0.655580402236652","0.649857710191044","0.347606673881674","0.509695384161293","0.317237193362193","0.406104534354534","0.21168537414966","0.165339153439153"
