"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size"
"Journal.Impact.Factor","0.938293173206252","0.8996910661568","0.937027530352172","59","2"
