"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Cluster_4_SilScore","Cluster_5_SilScore","Cluster_6_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size","Cluster_4_Size","Cluster_5_Size","Cluster_6_Size"
"Journal.Impact.Factor","0.650213110371852","0.43549099250589","0.627291472175424","0.33768225539616","0.678257810046494","0.983051014078645","0.570527821707666","28","18","6","6","4","2"
