"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.917737415046023,0.871832401052545,0.794347136800245,0.890801651641767,0.856250653835183,0.844201485850525,0.818355143417479,0.780206660544719,0.744264339746193,0.718942815012019,0.71431307923934,0.679975355983834,0.695516466699336,0.704692177364546
