"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.926770759083726,0.866587579947569,0.910093566283607,0.774661508481251,0.849138379343681,0.853251872543889,0.818141712454212,0.777575668159001,0.748534307359307,0.737897218942673,0.688789055851556,0.722284354534355,0.707386337868481,0.675754232804233
