"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Cluster_4_SilScore","Cluster_5_SilScore","Cluster_6_SilScore","Cluster_7_SilScore","Cluster_8_SilScore","Cluster_9_SilScore","Cluster_10_SilScore","Cluster_11_SilScore","Cluster_12_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size","Cluster_4_Size","Cluster_5_Size","Cluster_6_Size","Cluster_7_Size","Cluster_8_Size","Cluster_9_Size","Cluster_10_Size","Cluster_11_Size","Cluster_12_Size"
"Journal.Impact.Factor","0.498566261394031","0.499717338749508","0.659613907617927","0.39820218239042","0.635619266357541","0.55535121543972","0.454747416268434","0.518223619459425","0.794000189294895","0.387167265207465","0.544797998950168","0.983254243993751","0.544196159562363","20","7","10","9","8","27","17","5","7","4","5","2"
