"Metric","Mean_stability_k_2","Mean_stability_k_3","Mean_stability_k_4","Mean_stability_k_5","Mean_stability_k_6","Mean_stability_k_7","Mean_stability_k_8","Mean_stability_k_9","Mean_stability_k_10","Mean_stability_k_11","Mean_stability_k_12","Mean_stability_k_13","Mean_stability_k_14","Mean_stability_k_15"
"Journal.Impact.Factor","0.9","0.782618966509121","0.765119602616648","0.881934021185468","0.745672455715094","0.763492843382555","0.718378763763055","0.65385702046414","0.580307851743437","0.591734142997422","0.587739002114742","0.56270308194172","0.614997270441944","0.497388345097169"
