"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size"
"Journal.Impact.Factor","0.818681000952281","0.31359879961436","0.905685212878159","0.773454985902992","106","11","2"
