"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Cluster_4_SilScore","Cluster_5_SilScore","Cluster_6_SilScore","Cluster_7_SilScore","Cluster_8_SilScore","Cluster_9_SilScore","Cluster_10_SilScore","Cluster_11_SilScore","Cluster_12_SilScore","Cluster_13_SilScore","Cluster_14_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size","Cluster_4_Size","Cluster_5_Size","Cluster_6_Size","Cluster_7_Size","Cluster_8_Size","Cluster_9_Size","Cluster_10_Size","Cluster_11_Size","Cluster_12_Size","Cluster_13_Size","Cluster_14_Size"
"Journal.Impact.Factor","0.425061369429918","0.655434844320366","0.562898732024591","0.6834256329448","0.678236002510368","0.589576299635378","0.64535939849941","0.528860155016767","0.503642032000681","0.387438370312179","0.794000189294895","0.387167265207465","0.544797998950168","0.983254243993751","0.594922494931731","8","14","18","14","8","9","10","9","8","5","7","4","5","2"
