"Metric","Mean_stability_k_2","Mean_stability_k_3","Mean_stability_k_4","Mean_stability_k_5","Mean_stability_k_6","Mean_stability_k_7","Mean_stability_k_8","Mean_stability_k_9","Mean_stability_k_10","Mean_stability_k_11","Mean_stability_k_12","Mean_stability_k_13","Mean_stability_k_14","Mean_stability_k_15"
"Journal.Impact.Factor","0.88","0.812733590948807","0.74557808575462","0.729696299588823","0.648753635880778","0.650467883318402","0.553185616865396","0.610763053921055","0.556773470643638","0.48752129856415","0.506662030428865","0.585354216025566","0.32068407980908","0.287629048729049"
