k_2.Metric,k_2.Cluster_1_SilScore,k_2.Cluster_2_SilScore,k_2.Avg_Silhouette_Width,k_2.Cluster_1_Size,k_2.Cluster_2_Size,k_3.Metric,k_3.Cluster_1_SilScore,k_3.Cluster_2_SilScore,k_3.Cluster_3_SilScore,k_3.Avg_Silhouette_Width,k_3.Cluster_1_Size,k_3.Cluster_2_Size,k_3.Cluster_3_Size,k_4.Metric,k_4.Cluster_1_SilScore,k_4.Cluster_2_SilScore,k_4.Cluster_3_SilScore,k_4.Cluster_4_SilScore,k_4.Avg_Silhouette_Width,k_4.Cluster_1_Size,k_4.Cluster_2_Size,k_4.Cluster_3_Size,k_4.Cluster_4_Size,k_5.Metric,k_5.Cluster_1_SilScore,k_5.Cluster_2_SilScore,k_5.Cluster_3_SilScore,k_5.Cluster_4_SilScore,k_5.Cluster_5_SilScore,k_5.Avg_Silhouette_Width,k_5.Cluster_1_Size,k_5.Cluster_2_Size,k_5.Cluster_3_Size,k_5.Cluster_4_Size,k_5.Cluster_5_Size,k_6.Metric,k_6.Cluster_1_SilScore,k_6.Cluster_2_SilScore,k_6.Cluster_3_SilScore,k_6.Cluster_4_SilScore,k_6.Cluster_5_SilScore,k_6.Cluster_6_SilScore,k_6.Avg_Silhouette_Width,k_6.Cluster_1_Size,k_6.Cluster_2_Size,k_6.Cluster_3_Size,k_6.Cluster_4_Size,k_6.Cluster_5_Size,k_6.Cluster_6_Size,k_7.Metric,k_7.Cluster_1_SilScore,k_7.Cluster_2_SilScore,k_7.Cluster_3_SilScore,k_7.Cluster_4_SilScore,k_7.Cluster_5_SilScore,k_7.Cluster_6_SilScore,k_7.Cluster_7_SilScore,k_7.Avg_Silhouette_Width,k_7.Cluster_1_Size,k_7.Cluster_2_Size,k_7.Cluster_3_Size,k_7.Cluster_4_Size,k_7.Cluster_5_Size,k_7.Cluster_6_Size,k_7.Cluster_7_Size,k_8.Metric,k_8.Cluster_1_SilScore,k_8.Cluster_2_SilScore,k_8.Cluster_3_SilScore,k_8.Cluster_4_SilScore,k_8.Cluster_5_SilScore,k_8.Cluster_6_SilScore,k_8.Cluster_7_SilScore,k_8.Cluster_8_SilScore,k_8.Avg_Silhouette_Width,k_8.Cluster_1_Size,k_8.Cluster_2_Size,k_8.Cluster_3_Size,k_8.Cluster_4_Size,k_8.Cluster_5_Size,k_8.Cluster_6_Size,k_8.Cluster_7_Size,k_8.Cluster_8_Size,k_9.Metric,k_9.Cluster_1_SilScore,k_9.Cluster_2_SilScore,k_9.Cluster_3_SilScore,k_9.Cluster_4_SilScore,k_9.Cluster_5_SilScore,k_9.Cluster_6_SilScore,k_9.Cluster_7_SilScore,k_9.Cluster_8_SilScore,k_9.Cluster_9_SilScore,k_9.Avg_Silhouette_Width,k_9.Cluster_1_Size,k_9.Cluster_2_Size,k_9.Cluster_3_Size,k_9.Cluster_4_Size,k_9.Cluster_5_Size,k_9.Cluster_6_Size,k_9.Cluster_7_Size,k_9.Cluster_8_Size,k_9.Cluster_9_Size,k_10.Metric,k_10.Cluster_1_SilScore,k_10.Cluster_2_SilScore,k_10.Cluster_3_SilScore,k_10.Cluster_4_SilScore,k_10.Cluster_5_SilScore,k_10.Cluster_6_SilScore,k_10.Cluster_7_SilScore,k_10.Cluster_8_SilScore,k_10.Cluster_9_SilScore,k_10.Cluster_10_SilScore,k_10.Avg_Silhouette_Width,k_10.Cluster_1_Size,k_10.Cluster_2_Size,k_10.Cluster_3_Size,k_10.Cluster_4_Size,k_10.Cluster_5_Size,k_10.Cluster_6_Size,k_10.Cluster_7_Size,k_10.Cluster_8_Size,k_10.Cluster_9_Size,k_10.Cluster_10_Size,k_11.Metric,k_11.Cluster_1_SilScore,k_11.Cluster_2_SilScore,k_11.Cluster_3_SilScore,k_11.Cluster_4_SilScore,k_11.Cluster_5_SilScore,k_11.Cluster_6_SilScore,k_11.Cluster_7_SilScore,k_11.Cluster_8_SilScore,k_11.Cluster_9_SilScore,k_11.Cluster_10_SilScore,k_11.Cluster_11_SilScore,k_11.Avg_Silhouette_Width,k_11.Cluster_1_Size,k_11.Cluster_2_Size,k_11.Cluster_3_Size,k_11.Cluster_4_Size,k_11.Cluster_5_Size,k_11.Cluster_6_Size,k_11.Cluster_7_Size,k_11.Cluster_8_Size,k_11.Cluster_9_Size,k_11.Cluster_10_Size,k_11.Cluster_11_Size,k_12.Metric,k_12.Cluster_1_SilScore,k_12.Cluster_2_SilScore,k_12.Cluster_3_SilScore,k_12.Cluster_4_SilScore,k_12.Cluster_5_SilScore,k_12.Cluster_6_SilScore,k_12.Cluster_7_SilScore,k_12.Cluster_8_SilScore,k_12.Cluster_9_SilScore,k_12.Cluster_10_SilScore,k_12.Cluster_11_SilScore,k_12.Cluster_12_SilScore,k_12.Avg_Silhouette_Width,k_12.Cluster_1_Size,k_12.Cluster_2_Size,k_12.Cluster_3_Size,k_12.Cluster_4_Size,k_12.Cluster_5_Size,k_12.Cluster_6_Size,k_12.Cluster_7_Size,k_12.Cluster_8_Size,k_12.Cluster_9_Size,k_12.Cluster_10_Size,k_12.Cluster_11_Size,k_12.Cluster_12_Size,k_13.Metric,k_13.Cluster_1_SilScore,k_13.Cluster_2_SilScore,k_13.Cluster_3_SilScore,k_13.Cluster_4_SilScore,k_13.Cluster_5_SilScore,k_13.Cluster_6_SilScore,k_13.Cluster_7_SilScore,k_13.Cluster_8_SilScore,k_13.Cluster_9_SilScore,k_13.Cluster_10_SilScore,k_13.Cluster_11_SilScore,k_13.Cluster_12_SilScore,k_13.Cluster_13_SilScore,k_13.Avg_Silhouette_Width,k_13.Cluster_1_Size,k_13.Cluster_2_Size,k_13.Cluster_3_Size,k_13.Cluster_4_Size,k_13.Cluster_5_Size,k_13.Cluster_6_Size,k_13.Cluster_7_Size,k_13.Cluster_8_Size,k_13.Cluster_9_Size,k_13.Cluster_10_Size,k_13.Cluster_11_Size,k_13.Cluster_12_Size,k_13.Cluster_13_Size,k_14.Metric,k_14.Cluster_1_SilScore,k_14.Cluster_2_SilScore,k_14.Cluster_3_SilScore,k_14.Cluster_4_SilScore,k_14.Cluster_5_SilScore,k_14.Cluster_6_SilScore,k_14.Cluster_7_SilScore,k_14.Cluster_8_SilScore,k_14.Cluster_9_SilScore,k_14.Cluster_10_SilScore,k_14.Cluster_11_SilScore,k_14.Cluster_12_SilScore,k_14.Cluster_13_SilScore,k_14.Cluster_14_SilScore,k_14.Avg_Silhouette_Width,k_14.Cluster_1_Size,k_14.Cluster_2_Size,k_14.Cluster_3_Size,k_14.Cluster_4_Size,k_14.Cluster_5_Size,k_14.Cluster_6_Size,k_14.Cluster_7_Size,k_14.Cluster_8_Size,k_14.Cluster_9_Size,k_14.Cluster_10_Size,k_14.Cluster_11_Size,k_14.Cluster_12_Size,k_14.Cluster_13_Size,k_14.Cluster_14_Size,k_15.Metric,k_15.Cluster_1_SilScore,k_15.Cluster_2_SilScore,k_15.Cluster_3_SilScore,k_15.Cluster_4_SilScore,k_15.Cluster_5_SilScore,k_15.Cluster_6_SilScore,k_15.Cluster_7_SilScore,k_15.Cluster_8_SilScore,k_15.Cluster_9_SilScore,k_15.Cluster_10_SilScore,k_15.Cluster_11_SilScore,k_15.Cluster_12_SilScore,k_15.Cluster_13_SilScore,k_15.Cluster_14_SilScore,k_15.Cluster_15_SilScore,k_15.Avg_Silhouette_Width,k_15.Cluster_1_Size,k_15.Cluster_2_Size,k_15.Cluster_3_Size,k_15.Cluster_4_Size,k_15.Cluster_5_Size,k_15.Cluster_6_Size,k_15.Cluster_7_Size,k_15.Cluster_8_Size,k_15.Cluster_9_Size,k_15.Cluster_10_Size,k_15.Cluster_11_Size,k_15.Cluster_12_Size,k_15.Cluster_13_Size,k_15.Cluster_14_Size,k_15.Cluster_15_Size
Journal.Impact.Factor,0.802936693147892,0.377714748001496,0.759693783471988,53,6,Journal.Impact.Factor,0.710765591500156,0.549926588170371,0.286007493401163,0.574882969435637,19,34,6,Journal.Impact.Factor,0.684744537261955,0.624832019072087,0.441751839713681,0.21077918716856,0.611471868320392,19,32,6,2,Journal.Impact.Factor,0.633868022165491,0.627616910241385,0.53097530777302,0.364204688844532,0.21077918716856,0.56054846573794,16,18,17,6,2,Journal.Impact.Factor,0.633868022165491,0.627616910241385,0.53097530777302,0.619616128581108,0.618013875177543,0,0.589825107871098,16,18,17,5,2,1,Journal.Impact.Factor,0.56118301282473,0.679519754686898,0.582422972981819,0.526315827912173,0.596538941645906,0.618013875177543,0,0.569791510928855,12,7,19,13,5,2,1,Journal.Impact.Factor,0.56118301282473,0.652451040327006,0.794909131656507,0.562572262343883,0.601753330828118,0.524163507961123,0.618013875177543,0,0.621157859366659,12,7,14,12,6,5,2,1,Journal.Impact.Factor,0.56118301282473,0.629967826403059,0.673488680929583,0.392387806467785,0.544418552065022,0.584517161515066,0.524163507961123,0.618013875177543,0,0.553070294294842,12,7,8,7,11,6,5,2,1,Journal.Impact.Factor,0.56118301282473,0.625737433577468,0.674146462005184,0.580495912751393,0.569304894955331,0.466228538789089,0.473931186000845,0.524163507961123,0.618013875177543,0,0.556109963065548,12,7,7,7,6,6,6,5,2,1,Journal.Impact.Factor,0.565906531183472,0.723739095822145,0.641864121495667,0.674146462005184,0.580495912751393,0.569304894955331,0.466228538789089,0.473931186000845,0.524163507961123,0.618013875177543,0,0.579097623447404,5,8,6,7,7,6,6,6,5,2,1,Journal.Impact.Factor,0.565906531183472,0.723739095822145,0.641864121495667,0.606603404860045,0.448977850608055,0.610290670417252,0.536530179320662,0.466228538789089,0.473931186000845,0.524163507961123,0.618013875177543,0,0.557615411765897,5,8,6,7,5,2,6,6,6,5,2,1,Journal.Impact.Factor,0.565906531183472,0.723739095822145,0.630676275162123,0.513247766450814,0.450144680609684,0.599020136992416,0.540907522970303,0.536530179320662,0.466228538789089,0.473931186000845,0.524163507961123,0.618013875177543,0,0.550033104583793,5,8,6,4,4,4,2,6,6,6,5,2,1,Journal.Impact.Factor,0.565906531183472,0.723739095822145,0.625830717961114,0.693001847605931,0.464823348694317,0,0.458064516129037,0.540907522970303,0.536530179320662,0.466228538789089,0.473931186000845,0.524163507961123,0.618013875177543,0,0.541420110053175,5,8,6,3,4,1,4,2,6,6,6,5,2,1,Journal.Impact.Factor,0.565906531183472,0.723739095822145,0.625830717961114,0.693001847605931,0.464823348694317,0,0.458064516129037,0.540907522970303,0.536530179320662,0.466228538789089,0.473931186000845,0.800894731075299,0.888220613595304,0.562838977765915,0,0.56744187222788,5,8,6,3,4,1,4,2,6,6,6,2,3,2,1
