"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Cluster_4_SilScore","Cluster_5_SilScore","Cluster_6_SilScore","Cluster_7_SilScore","Cluster_8_SilScore","Cluster_9_SilScore","Cluster_10_SilScore","Cluster_11_SilScore","Cluster_12_SilScore","Cluster_13_SilScore","Cluster_14_SilScore","Cluster_15_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size","Cluster_4_Size","Cluster_5_Size","Cluster_6_Size","Cluster_7_Size","Cluster_8_Size","Cluster_9_Size","Cluster_10_Size","Cluster_11_Size","Cluster_12_Size","Cluster_13_Size","Cluster_14_Size","Cluster_15_Size"
"Journal.Impact.Factor","0.64802126099566","0.925744859347248","0.519594390706276","0.610973055241283","0.810904231066609","0.890583554376659","0.464035251039533","0.52825559916878","0.677332329017805","0.527132338823715","0.690111141355674","0.682243736496188","0.433594995548561","0.672606024217409","0.555260231916268","0.624968892067086","3","3","9","4","3","2","2","2","6","4","4","4","5","3","2"
