"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Cluster_4_SilScore","Cluster_5_SilScore","Cluster_6_SilScore","Cluster_7_SilScore","Cluster_8_SilScore","Cluster_9_SilScore","Cluster_10_SilScore","Cluster_11_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size","Cluster_4_Size","Cluster_5_Size","Cluster_6_Size","Cluster_7_Size","Cluster_8_Size","Cluster_9_Size","Cluster_10_Size","Cluster_11_Size"
"Journal.Impact.Factor","0.481110122170537","0.613574157917265","0.97937925170068","0.79371995779822","0.747018280706999","0.527427264036638","0.393037278182293","0.537919674721479","0.528401314094106","0","0","0.536436766415143","9","4","2","5","5","10","13","5","2","1","1"
