"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size"
"Journal.Impact.Factor","0.653783641687211","0.478732534687207","0.281928790965099","0.545560412729878","27","24","5"
