"Metric","Mean_stability_k_2","Mean_stability_k_3","Mean_stability_k_4","Mean_stability_k_5","Mean_stability_k_6","Mean_stability_k_7","Mean_stability_k_8","Mean_stability_k_9","Mean_stability_k_10","Mean_stability_k_11","Mean_stability_k_12","Mean_stability_k_13","Mean_stability_k_14","Mean_stability_k_15"
"Journal.Impact.Factor","0.692415544560409","0.661447579168005","0.58934994435604","0.337962429065602","0.371222243092019","0.319476345304408","0.352413555296827","0.345727551769218","0.23956525974026","0.31922940443395","0.257244708994709","0.176023199023199","0.0781372536193965","0.147429894179894"
