"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.70846348398804,0.683975334804251,0.585592721668097,0.561588267322432,0.583889147527097,0.586382312937621,0.562176930944617,0.535659806210891,0.55957494868096,0.555526305456358,0.543879755930003,0.540435123020665,0.547988984771043,0.548925612051562
