"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.6825918988437,0.925678587236569,0.869541318661614,0.769360576070605,0.786903185764251,0.705376480230595,0.657991272249707,0.652124684052729,0.693055878720485,0.742841943063925,0.74746058149009,0.695153969505948,0.677013471177945,0.658668904584694
