"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.646113623778454,0.551914798780994,0.54401996266124,0.552139928872339,0.588549619166301,0.545195786849193,0.547242538534812,0.506224294144935,0.548248322231535,0.558564313494345,0.572125472264849,0.529462245538237,0.569693799796946,0.554321610300882
