"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.664143512411338,0.592374652394409,0.522266661934484,0.564888888025849,0.528101808323917,0.498271589767511,0.560663086826032,0.540696207001704,0.573330556968432,0.592760998965852,0.547427715041543,0.532824164228286,0.556305605232206,0.573206147505204
