"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.94391911947941,0.773454985902992,0.717269847142393,0.598755689929952,0.565127242433295,0.552728856699256,0.571803496381515,0.581388303902812,0.535900576959998,0.546681608064046,0.540800738393787,0.52641386802235,0.542347071832659,0.590260112438333
