"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.64414298032654,0.762403207080318,0.669660838196127,0.634149910819458,0.716586186919579,0.766841947459256,0.763812999453513,0.684557181876871,0.713953561855852,0.68697454084827,0.694750915111079,0.655404578856353,0.718278179094604,0.711102644909843
