"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.649719347137332,0.615885939190633,0.632080735064334,0.548297288907367,0.553604560213583,0.554505880719573,0.544760005928284,0.539765004335449,0.551574593751543,0.531826680969163,0.541365949747919,0.505375589413968,0.549691708035452,0.564370773763945
