"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.627318208707422,0.609758675879019,0.573004059472,0.5544025238276,0.560697222829894,0.517997679350764,0.561436457090464,0.542386044560041,0.523730053771839,0.524150542793526,0.532380819775439,0.514954502756406,0.531359041874268,0.535591338546631
