"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.901101696738105,0.858801772670932,0.900116373021957,0.855780063313608,0.812847518957406,0.740562799294346,0.731014209862513,0.686263594366137,0.703638042315442,0.66217726725537,0.696794769962436,0.689201621471329,0.665508962381419,0.70704853480999
