"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.937027530352172,0.811932011098487,0.698460011435511,0.677274067679303,0.636765083472074,0.503805370768554,0.497603223669353,0.51006868085622,0.483792441544784,0.516042423606733,0.500056305659645,0.507047243818685,0.504931951842445,0.493907789411945
