"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.653666412306299,0.60905168964924,0.562756458685331,0.587704249388155,0.573796406327972,0.575619375749794,0.549594112731514,0.531361872563696,0.53813252026085,0.543526041887779,0.531684863458389,0.552522503305635,0.561656344190264,0.558483512894084
