"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.700618532804045,0.580781646430259,0.562634101140168,0.572226044005951,0.526222601180473,0.542909012822096,0.498514284153279,0.491842841750125,0.549013427462262,0.538841692832989,0.533788744379257,0.529577616154741,0.548021738626775,0.557223615874064
