"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.957301041978039,0.95939233663776,0.780678027685639,0.784230877781402,0.697751712207965,0.652932214224176,0.718508951644546,0.695222653812953,0.721587878787879,0.720713506190779,0.720069768194768,0.69190867892791,0.703822175840033,0.681092318792319
