"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.745104408419737,0.605218138656121,0.556821929027991,0.516014985792458,0.499244439882676,0.556604965705803,0.558004679057457,0.550644984736882,0.56087779011761,0.535751239177739,0.544208546571791,0.549108170551691,0.574026035603123,0.563627792680939
