"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.97825414091223,0.981677909539621,0.796935103381988,0.681983252584809,0.647565150653745,0.706543314436439,0.702650103961091,0.690129581988055,0.702404177322543,0.662940926169553,0.700739404178123,0.670810003027422,0.704109975552099,0.663301543852318
