"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.660993585361488,0.582530725363427,0.589026597221759,0.573103402871307,0.589665706192632,0.549593086312172,0.536008618480138,0.514289441717702,0.538778222481461,0.522200423926613,0.530794497350041,0.539372276453981,0.539539996484639,0.568365567224482
