"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.852070427001352,0.961322336073283,0.94860351059224,0.863456587882193,0.781428466553787,0.711244037675926,0.723115367857076,0.60262884152548,0.682392758974659,0.715543044217721,0.693532533839713,0.672950933096831,0.64074691758988,0.60375843105696
