"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.819950066600594,0.74550280999388,0.79953903238316,0.709171018474276,0.805337787965152,0.794692600238399,0.775015062432922,0.741547929215121,0.712219075461575,0.699252978153394,0.693552308497441,0.706419441261569,0.710362855731818,0.692593272972298
