"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"impact_factor",0.946221488144455,0.845273530494953,0.65299383018522,0.638856447324775,0.709369038871756,0.667340296337607,0.656101410731297,0.664032516049673,0.637421678321678,0.652730294215588,0.646964856902357,0.640664363414363,0.672065141207998,0.640986435786436
