"Metric","Mean_stability_k_2","Mean_stability_k_3","Mean_stability_k_4","Mean_stability_k_5","Mean_stability_k_6","Mean_stability_k_7","Mean_stability_k_8","Mean_stability_k_9","Mean_stability_k_10","Mean_stability_k_11","Mean_stability_k_12","Mean_stability_k_13","Mean_stability_k_14","Mean_stability_k_15"
"Journal.Impact.Factor","0.744348550316711","0.654715597198908","0.827540110333109","0.746726825110398","0.615594947987169","0.634558029161855","0.69142555534743","0.735917690334357","0.74475658850953","0.737785451921816","0.748514880952381","0.703309523809524","0.710706632653061","0.703115079365079"
