"Metric","Cluster_1_SilScore","Cluster_2_SilScore","Cluster_3_SilScore","Cluster_4_SilScore","Cluster_5_SilScore","Cluster_6_SilScore","Cluster_7_SilScore","Cluster_8_SilScore","Cluster_9_SilScore","Cluster_10_SilScore","Cluster_11_SilScore","Avg_Silhouette_Width","Cluster_1_Size","Cluster_2_Size","Cluster_3_Size","Cluster_4_Size","Cluster_5_Size","Cluster_6_Size","Cluster_7_Size","Cluster_8_Size","Cluster_9_Size","Cluster_10_Size","Cluster_11_Size"
"Journal.Impact.Factor","0.64802126099566","0.925744859347248","0.519594390706276","0.610973055241283","0.858228480782327","0.373084236046686","0.615363439740214","0.471088432341481","0.563363473269384","0.672606024217409","0.555260231916268","0.58075408421327","3","3","9","4","3","6","10","8","5","3","2"
