"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.949805271449506,0.811566299942713,0.692591621057402,0.634254242192842,0.572530765559731,0.584009662046553,0.573956417255527,0.569143661157498,0.547546052341707,0.51538146793618,0.530268450546871,0.535661610587913,0.552571518679519,0.549899063361243
