"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.8890457810516,0.785537799723477,0.641094542504846,0.657428192003228,0.605877986607476,0.64476589131436,0.59364312962794,0.63941959764999,0.62278605977356,0.578655253837072,0.643844343156843,0.639775474525475,0.678509070294785,0.667771693121693
