"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.907220373948626,0.814324296223203,0.825651553513262,0.85695949640739,0.728977531321544,0.717403161812869,0.729310391799372,0.753341764229922,0.717834709111838,0.706368579303448,0.708212957163808,0.68951701835052,0.710878875209758,0.768187963017375
