"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.917214869510922,0.88226121131973,0.885012154545822,0.852288807126851,0.863232606627214,0.773606235973717,0.712646296922032,0.715121161790279,0.700627483301013,0.733511314443133,0.68981246993747,0.696850038850039,0.677879535147392,0.671398124098124
