"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.818456922676269,0.777573515628602,0.57906706617373,0.608052606238338,0.531231263585101,0.50928070800623,0.497158651790344,0.545618987909831,0.540248582826757,0.58075408421327,0.587600245329889,0.597415947037875,0.60986243699428,0.622525369154508
