"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_11","k_12","k_13","k_14","k_15"
"Journal.Impact.Factor",0.844965492574286,0.721792644900061,0.567915962482014,0.586866001381209,0.532508485254851,0.524084664035242,0.49471320626668,0.456024441212805,0.468695401972014,0.532923434425502,0.542400788558542,0.607585230094228,0.612056564249415,0.622869041620262
