"Metric","Mean_stability_k_2","Mean_stability_k_3","Mean_stability_k_4","Mean_stability_k_5","Mean_stability_k_6","Mean_stability_k_7","Mean_stability_k_8","Mean_stability_k_9","Mean_stability_k_10","Mean_stability_k_11","Mean_stability_k_12","Mean_stability_k_13","Mean_stability_k_14","Mean_stability_k_15"
"Journal.Impact.Factor","0.953906565960476","0.594717597870862","0.772065276490465","0.870276147347664","0.753320557574234","0.736730596784168","0.694659337190587","0.729740857907525","0.733520815295815","0.736775449298177","0.751261904761905","0.755572954822955","0.759916099773243","0.771353968253968"
